id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PSMB1	4	0.20289	0.3489	1.0	5264	2	-0.14433	0.87292	0.84981	0.984931	14774	0	-0.14433
HACL1	3	0.20292	0.34892	1.0	5265	1	0.07026	0.069111	0.11783	0.800993	2512	1	0.07026
RG9MTD3	4	0.20317	0.34929	1.0	5266	2	0.11567	0.16171	0.23577	0.857434	4717	2	0.11567
EOMES	4	0.20321	0.34935	1.0	5267	2	-0.12828	0.13012	0.20251	0.840633	4130	1	-0.12828
NKX2-1	4	0.20336	0.34981	1.0	5268	2	-0.019544	0.38034	0.447	0.931838	8198	2	-0.019544
LTF	6	0.20343	0.34988	1.0	5269	2	-0.00027695	0.49793	0.53375	0.952214	9614	2	-0.00027695
ARHGEF4	3	0.20348	0.34988	1.0	5270	1	-0.049258	0.24707	0.33131	0.918244	6193	1	-0.049258
STAG1	5	0.2035	0.34988	1.0	5271	2	-0.11889	0.90211	0.88129	0.989673	15264	0	-0.11889
FRAS1	4	0.20363	0.34988	1.0	5272	1	0.074	0.20442	0.28322	0.891136	5453	2	0.074
MMP19	2	0.20382	0.34988	1.0	5273	1	-0.1693	0.83919	0.81887	0.984303	14220	0	-0.1693
AURKA	3	0.20384	0.34994	1.0	5274	1	0.28151	0.26391	0.34793	0.91976	6482	2	0.28151
ZNF670	5	0.20389	0.34994	1.0	5275	2	-0.040373	0.37133	0.44127	0.931838	8076	2	-0.040373
GALNTL2	6	0.2039	0.34994	1.0	5276	2	0.039322	0.45785	0.50828	0.947134	9204	2	0.039322
IFNGR1	3	0.20392	0.34994	1.0	5277	1	0.21319	0.064305	0.11191	0.797829	2374	2	0.21319
C10orf35	4	0.20393	0.34994	1.0	5278	2	0.016325	0.39469	0.46499	0.944115	8393	1	0.016325
WSB1	7	0.20408	0.34994	1.0	5279	3	-0.093001	0.87199	0.84914	0.984931	14755	1	-0.093001
PLGRKT	4	0.2041	0.34994	1.0	5280	1	0.18966	0.08574	0.14049	0.803342	2984	3	0.18966
IL31RA	9	0.20414	0.34995	1.0	5281	3	-0.020575	0.24845	0.33317	0.91976	6219	4	-0.020575
LRRC17	4	0.20421	0.34995	1.0	5282	1	-0.047816	0.54293	0.56825	0.963095	10109	1	-0.047816
BBS1	4	0.20463	0.35009	1.0	5283	1	0.17218	0.18922	0.26602	0.880759	5182	2	0.17218
DGUOK	5	0.20469	0.35009	1.0	5284	2	0.112	0.088463	0.14509	0.810976	3059	3	0.112
ARL8A	4	0.20473	0.35009	1.0	5286	2	0.08284	0.086692	0.14155	0.803342	3015	2	0.08284
SLCO1A2	3	0.20473	0.35009	1.0	5285	1	0.1416	0.24908	0.33455	0.91976	6235	2	0.1416
HNF4G	2	0.20485	0.3501	1.0	5287	1	-0.084338	0.62953	0.62716	0.968392	11092	0	-0.084338
SLCO1B7	3	0.20493	0.35047	1.0	5288	1	-0.052142	0.5996	0.60675	0.964735	10754	1	-0.052142
RNASE13	2	0.20504	0.35099	1.0	5289	1	-0.13205	0.7822	0.76008	0.97748	13298	0	-0.13205
ARHGEF9	7	0.20507	0.35099	1.0	5290	2	0.04715	0.93632	0.9216	0.99208	15908	1	0.04715
SPZ1	2	0.20515	0.35099	1.0	5291	1	-0.12729	0.38371	0.44861	0.932524	8249	1	-0.12729
ADIPOR1	4	0.20521	0.35133	1.0	5292	2	0.019034	0.30117	0.38128	0.921494	7083	2	0.019034
FZD8	2	0.20523	0.35133	1.0	5293	1	-0.2524	0.87878	0.85476	0.984931	14873	0	-0.2524
CLOCK	4	0.20525	0.35133	1.0	5294	2	0.086445	0.22058	0.30237	0.90344	5749	2	0.086445
ZNF277	4	0.20528	0.35133	1.0	5295	2	-0.11828	0.95602	0.94504	0.993803	16274	0	-0.11828
SEPHS1	2	0.20532	0.35133	1.0	5296	1	0.006418	0.16266	0.23703	0.857434	4732	1	0.006418
ABCB6	6	0.20537	0.3514	1.0	5297	3	-0.12265	0.57335	0.59171	0.964735	10453	2	-0.12265
MAP4	6	0.20555	0.35188	1.0	5298	2	-0.052166	0.75052	0.73052	0.97748	12795	1	-0.052166
MRPL46	4	0.20557	0.35188	1.0	5299	1	0.018041	0.75897	0.73713	0.97748	12911	1	0.018041
GIPC3	4	0.20563	0.35191	1.0	5300	1	0.026979	0.73615	0.71686	0.974802	12592	1	0.026979
KIF20B	3	0.20565	0.35191	1.0	5301	1	-0.08435	0.41801	0.48416	0.944115	8716	1	-0.08435
KRBA2	4	0.20572	0.35191	1.0	5302	2	-0.10269	0.81062	0.78733	0.982933	13735	1	-0.10269
CPT1B	3	0.20573	0.35191	1.0	5303	1	-0.034152	0.80393	0.77985	0.980734	13636	0	-0.034152
UGT3A2	4	0.20575	0.35191	1.0	5304	2	0.085189	0.056655	0.10252	0.797829	2179	2	0.085189
ETS1	10	0.20575	0.35191	1.0	5305	4	0.083719	0.28338	0.36634	0.919932	6815	4	0.083719
FBLN1	4	0.20578	0.35191	1.0	5306	1	0.05079	0.66784	0.66108	0.970143	11629	1	0.05079
MRPL30	3	0.20585	0.35235	1.0	5307	1	0.0045587	0.169	0.24371	0.863718	4834	1	0.0045587
LIMCH1	2	0.20601	0.35311	1.0	5308	1	-0.0090407	0.4796	0.521	0.948301	9423	1	-0.0090407
VCPIP1	3	0.20613	0.35327	1.0	5309	1	0.023923	0.606	0.61172	0.964735	10827	1	0.023923
OR1L6	2	0.20618	0.35327	1.0	5310	1	-0.081696	0.68675	0.67392	0.970143	11889	0	-0.081696
SLURP1	4	0.2062	0.35327	1.0	5311	1	0.12165	0.35132	0.4238	0.927882	7820	2	0.12165
FAR1	2	0.20621	0.35327	1.0	5312	1	-0.18533	0.62672	0.62508	0.96823	11059	0	-0.18533
PTGDS	4	0.20626	0.35327	1.0	5313	1	0.19362	0.060175	0.10754	0.797829	2276	2	0.19362
TACR3	4	0.20632	0.35327	1.0	5314	2	-0.14408	0.78012	0.7581	0.97748	13262	1	-0.14408
APOL6	3	0.20633	0.35327	1.0	5315	1	-0.085792	0.34502	0.41848	0.927882	7718	1	-0.085792
KLHL22	4	0.20652	0.35333	1.0	5316	2	0.11354	0.065883	0.11371	0.797829	2426	2	0.11354
ZNF142	5	0.20658	0.35333	1.0	5317	2	-0.074637	0.95312	0.94149	0.993803	16210	0	-0.074637
DAG1	5	0.20662	0.35333	1.0	5318	1	0.043543	0.56179	0.58249	0.964735	10320	2	0.043543
NEFM	3	0.20682	0.35371	1.0	5319	1	0.10641	0.051007	0.095841	0.797829	2042	2	0.10641
MUC21	4	0.20683	0.35371	1.0	5320	1	-0.016277	0.90274	0.88249	0.989673	15277	0	-0.016277
NME6	4	0.20684	0.35371	1.0	5321	2	-0.030827	0.27619	0.36187	0.91976	6707	2	-0.030827
CSRNP2	4	0.20689	0.35371	1.0	5322	2	-0.063852	0.81547	0.79149	0.983044	13808	1	-0.063852
ARNTL2	4	0.20692	0.35371	1.0	5323	2	0.00955	0.088161	0.1449	0.810976	3054	2	0.00955
CRP	6	0.20703	0.35371	1.0	5324	2	0.22899	0.068546	0.11701	0.800993	2496	4	0.22899
CENPW	2	0.20713	0.35371	1.0	5325	1	-0.34867	0.90334	0.88258	0.989673	15287	0	-0.34867
LMO4	4	0.20714	0.35377	1.0	5326	2	-0.08187	0.75944	0.7378	0.97748	12922	1	-0.08187
C2orf43	3	0.20738	0.35393	1.0	5327	1	-0.017502	0.28062	0.36346	0.91976	6779	1	-0.017502
TMEM89	6	0.20738	0.35393	1.0	5328	2	-0.067513	0.88307	0.85908	0.985398	14949	1	-0.067513
PAN2	4	0.20746	0.35393	1.0	5329	1	-0.058209	0.92188	0.90409	0.990189	15622	0	-0.058209
RAP1B	3	0.2077	0.35396	1.0	5330	1	-0.054616	0.27384	0.35899	0.91976	6665	1	-0.054616
EVC	5	0.20772	0.35396	1.0	5331	2	-0.029695	0.37665	0.44422	0.931838	8146	1	-0.029695
PDLIM4	4	0.20774	0.35396	1.0	5332	2	-0.053794	0.92407	0.90658	0.990189	15679	0	-0.053794
C7orf33	4	0.20783	0.35396	1.0	5333	1	-0.083798	0.96973	0.96161	0.996429	16542	0	-0.083798
HPSE	6	0.20787	0.35397	1.0	5334	3	-0.10323	0.29213	0.37354	0.920831	6951	1	-0.10323
ZDHHC3	4	0.20809	0.35397	1.0	5335	2	-0.01571	0.58414	0.59849	0.964735	10581	1	-0.01571
CCDC104	2	0.20826	0.35397	1.0	5337	1	-0.1728	0.48622	0.52622	0.949446	9484	1	-0.1728
TAB2	3	0.20826	0.35397	1.0	5336	1	-0.28628	0.95901	0.94804	0.993803	16328	0	-0.28628
FAM216B	4	0.2083	0.35397	1.0	5338	1	-0.005784	0.59118	0.60093	0.964735	10651	1	-0.005784
FAM20B	5	0.20841	0.35397	1.0	5339	2	-0.051585	0.50271	0.53809	0.953396	9672	2	-0.051585
KCNK18	4	0.20846	0.35398	1.0	5340	2	-0.14628	0.98119	0.9759	0.998534	16741	0	-0.14628
LMBR1L	4	0.20851	0.354	1.0	5341	1	-0.027782	0.74887	0.72946	0.97748	12775	1	-0.027782
LAMA4	5	0.20856	0.354	1.0	5342	2	0.021738	0.68178	0.67099	0.970143	11817	1	0.021738
ACAP3	6	0.20857	0.354	1.0	5343	3	-0.11381	0.082199	0.13586	0.800993	2879	2	-0.11381
SLC39A2	4	0.20864	0.354	1.0	5344	2	0.084313	0.071576	0.12224	0.800993	2582	2	0.084313
CD68	4	0.20872	0.35428	1.0	5345	1	-0.010923	0.28542	0.36746	0.920385	6851	2	-0.010923
ENPP7	4	0.20876	0.35428	1.0	5346	2	-0.026462	0.48888	0.52761	0.949845	9525	1	-0.026462
GNL1	4	0.20877	0.35428	1.0	5347	1	0.013791	0.77574	0.75392	0.97748	13182	1	0.013791
NT5C1A	6	0.20903	0.35428	1.0	5348	3	-0.12249	0.80614	0.78271	0.981182	13672	1	-0.12249
SLC23A1	3	0.20918	0.35429	1.0	5349	1	-0.038976	0.71217	0.69504	0.972437	12255	1	-0.038976
STK32A	2	0.20926	0.35429	1.0	5350	1	-0.10426	0.75136	0.73153	0.97748	12808	0	-0.10426
TMEM216	4	0.2093	0.35429	1.0	5351	1	0.097445	0.63827	0.63484	0.968392	11220	1	0.097445
MAGEE1	2	0.20932	0.35429	1.0	5352	1	-0.2391	0.82216	0.80406	0.984303	13912	0	-0.2391
SLC38A2	3	0.20934	0.35429	1.0	5353	1	-0.13349	0.63724	0.63374	0.968392	11207	1	-0.13349
C11orf10	4	0.20935	0.35429	1.0	5354	1	0.094908	0.56175	0.58249	0.964735	10318	1	0.094908
CYP3A5	2	0.20938	0.35431	1.0	5355	1	0.063801	0.10769	0.17268	0.832046	3563	1	0.063801
LRP6	3	0.20938	0.35431	1.0	5356	1	0.0050603	0.16979	0.24438	0.863718	4852	1	0.0050603
USP30	4	0.2094	0.35431	1.0	5357	1	-0.099977	0.96643	0.95627	0.993928	16493	0	-0.099977
BIVM	4	0.20949	0.35431	1.0	5358	2	-0.053536	0.57986	0.59594	0.964735	10526	1	-0.053536
AGPHD1	4	0.20954	0.35431	1.0	5359	2	0.018876	0.27467	0.3592	0.91976	6680	2	0.018876
TMEM8C	4	0.20956	0.35431	1.0	5360	1	0.0010502	0.48638	0.52623	0.949446	9490	1	0.0010502
BHLHA15	2	0.20957	0.35431	1.0	5361	1	-0.20263	0.85214	0.82942	0.984303	14422	0	-0.20263
PSMA8	3	0.20958	0.35431	1.0	5362	1	0.059422	0.07801	0.13152	0.800993	2765	1	0.059422
OR52H1	2	0.2096	0.35431	1.0	5363	1	-0.039123	0.26485	0.34958	0.91976	6496	1	-0.039123
EYA1	4	0.20966	0.35431	1.0	5364	1	0.013353	0.1304	0.20311	0.840633	4134	1	0.013353
DLG2	12	0.2097	0.35431	1.0	5365	4	0.037987	0.93496	0.92008	0.99208	15894	2	0.037987
PACSIN3	4	0.20982	0.35448	1.0	5366	2	-0.084617	0.42391	0.48843	0.944115	8800	1	-0.084617
GPR19	2	0.20988	0.35448	1.0	5367	1	-0.11087	0.74991	0.73043	0.97748	12786	0	-0.11087
PPFIA2	11	0.20991	0.35448	1.0	5368	4	-0.026782	0.67116	0.66377	0.970143	11679	3	-0.026782
RANGRF	6	0.21	0.35449	1.0	5369	2	-0.083718	0.84921	0.82661	0.984303	14381	1	-0.083718
ANAPC4	4	0.21004	0.35449	1.0	5370	2	0.070013	0.095363	0.1556	0.815256	3255	2	0.070013
MYH11	3	0.21014	0.35449	1.0	5371	1	-0.041434	0.76368	0.74172	0.97748	12999	0	-0.041434
FAM102B	6	0.21016	0.35449	1.0	5372	3	-0.10395	0.97734	0.97103	0.997714	16678	0	-0.10395
FILIP1L	6	0.21022	0.35449	1.0	5373	2	0.15015	0.075468	0.12657	0.800993	2688	4	0.15015
IL17RD	3	0.21042	0.35475	1.0	5374	1	-0.13491	0.62797	0.62527	0.96823	11074	1	-0.13491
PELO	6	0.21058	0.35556	1.0	5375	2	0.52307	3.0398e-05	3.2683e-05	0.016992	33	4	0.52307
FGF9	4	0.21066	0.35556	1.0	5376	1	0.063312	0.32031	0.39839	0.924042	7365	2	0.063312
PPP3CB	2	0.21076	0.35556	1.0	5378	1	0.086884	0.081916	0.13577	0.800993	2870	1	0.086884
LRRC49	6	0.21076	0.35556	1.0	5377	2	0.072666	0.50454	0.53937	0.953567	9696	2	0.072666
DYDC2	6	0.21078	0.35556	1.0	5379	3	-0.075406	0.3653	0.43506	0.931838	7987	1	-0.075406
ZNF280C	3	0.21082	0.35556	1.0	5380	1	-0.069484	0.72634	0.71001	0.974802	12455	0	-0.069484
WFDC3	3	0.21086	0.35563	1.0	5381	1	-0.060191	0.78832	0.76462	0.978039	13391	0	-0.060191
OR2T8	2	0.21087	0.35563	1.0	5382	1	-0.085624	0.71185	0.69457	0.972179	12250	0	-0.085624
FIGN	5	0.21089	0.35563	1.0	5384	1	0.13152	0.21529	0.29724	0.901351	5653	3	0.13152
HPS4	4	0.21089	0.35563	1.0	5383	2	-0.10435	0.63283	0.63076	0.968392	11131	1	-0.10435
TLR4	3	0.21114	0.3557	1.0	5385	1	-0.10841	0.918	0.89924	0.990189	15543	0	-0.10841
SEMA5A	5	0.21121	0.3557	1.0	5386	2	-0.061934	0.89862	0.8777	0.989537	15202	0	-0.061934
C20orf27	3	0.21126	0.3557	1.0	5387	1	-0.10484	0.70308	0.68696	0.971441	12126	1	-0.10484
OR4L1	2	0.21126	0.3557	1.0	5388	1	-0.15566	0.84245	0.82218	0.984303	14270	0	-0.15566
SPSB4	5	0.21129	0.3557	1.0	5389	2	0.061136	0.28526	0.36734	0.920385	6846	2	0.061136
PIP5K1A	3	0.21138	0.3557	1.0	5390	1	-0.012895	0.84838	0.82585	0.984303	14370	0	-0.012895
JAK2	4	0.21139	0.3557	1.0	5391	1	0.34879	0.022118	0.042524	0.633609	1147	2	0.34879
SLC20A1	6	0.21143	0.3557	1.0	5392	3	-0.11595	0.85163	0.82871	0.984303	14415	1	-0.11595
TNFAIP8	4	0.21144	0.3557	1.0	5393	2	-0.11404	0.22085	0.30319	0.904957	5755	1	-0.11404
UBE2E2	5	0.21147	0.35595	1.0	5394	2	0.14765	0.12322	0.19729	0.839266	3979	2	0.14765
SYT8	2	0.21151	0.35602	1.0	5395	1	-0.28091	0.88859	0.86587	0.986866	15040	0	-0.28091
CELA2A	4	0.21151	0.35602	1.0	5396	2	0.14175	0.03238	0.063367	0.727022	1490	2	0.14175
CA14	4	0.21155	0.35602	1.0	5397	2	-0.063293	0.9055	0.88548	0.989673	15325	0	-0.063293
ILDR2	5	0.2116	0.35602	1.0	5398	2	-0.069113	0.57129	0.58995	0.964735	10423	1	-0.069113
PCBD2	4	0.21161	0.35602	1.0	5399	2	0.041953	0.22103	0.30371	0.905142	5759	2	0.041953
LST1	5	0.21165	0.35602	1.0	5400	2	0.032193	0.55894	0.58056	0.964735	10293	2	0.032193
BTRC	4	0.21171	0.35638	1.0	5401	2	-0.041556	0.70648	0.69011	0.972173	12165	1	-0.041556
CHM	3	0.21174	0.35638	1.0	5402	1	0.039371	0.70149	0.68613	0.971441	12107	1	0.039371
CD86	4	0.21186	0.35638	1.0	5403	2	-0.095701	0.16517	0.23984	0.857434	4776	1	-0.095701
ZMIZ1	4	0.21189	0.35638	1.0	5404	2	-0.10126	0.77357	0.75152	0.97748	13152	1	-0.10126
FOXA1	4	0.21191	0.35638	1.0	5405	1	-0.041999	0.47619	0.51965	0.948301	9386	1	-0.041999
TMEM221	3	0.21194	0.35638	1.0	5406	1	-0.040008	0.80297	0.77851	0.980206	13616	0	-0.040008
WRNIP1	4	0.21196	0.3564	1.0	5407	1	-0.069689	0.90522	0.88473	0.989673	15319	0	-0.069689
RNF214	4	0.21211	0.35647	1.0	5408	2	-0.12249	0.93669	0.92229	0.99208	15916	0	-0.12249
PLEKHA3	2	0.21215	0.35662	1.0	5409	1	-0.42239	0.70875	0.69269	0.972173	12203	0	-0.42239
CBLB	3	0.21222	0.35669	1.0	5410	1	0.093536	0.57088	0.58939	0.964735	10418	1	0.093536
UXS1	5	0.21224	0.35669	1.0	5411	2	-0.045078	0.48439	0.52534	0.949446	9469	2	-0.045078
SMPD2	3	0.21234	0.3567	1.0	5412	1	-0.14613	0.58866	0.59953	0.964735	10622	1	-0.14613
STAT1	5	0.21236	0.3567	1.0	5413	2	0.020747	0.80333	0.77964	0.980734	13623	1	0.020747
SYNPO	6	0.21246	0.3567	1.0	5414	1	0.032661	0.50086	0.53654	0.953094	9653	2	0.032661
RALA	2	0.21248	0.3567	1.0	5415	1	-0.13859	0.79145	0.76728	0.978428	13444	0	-0.13859
NUCB1	4	0.21249	0.3567	1.0	5416	1	0.14114	0.060464	0.10781	0.797829	2285	2	0.14114
EPHA1	3	0.21254	0.3567	1.0	5417	1	0.0049491	0.85341	0.82976	0.984303	14440	0	0.0049491
DUSP18	2	0.21259	0.35707	1.0	5418	1	0.051241	0.33209	0.40677	0.925611	7539	1	0.051241
SELL	6	0.21264	0.35708	1.0	5419	3	-0.13573	0.99204	0.98958	0.999492	16968	0	-0.13573
PROCR	4	0.21269	0.35708	1.0	5420	2	-0.16957	0.97572	0.96954	0.997714	16653	0	-0.16957
SLITRK1	2	0.2127	0.35708	1.0	5421	1	0.59668	0.013144	0.025364	0.531371	823	1	0.59668
PRRG3	2	0.21273	0.35708	1.0	5422	1	-0.084	0.62757	0.62519	0.96823	11069	0	-0.084
EGFL8	4	0.2129	0.35708	1.0	5423	1	0.063961	0.30596	0.38405	0.921645	7146	1	0.063961
CNTF	4	0.21301	0.35744	1.0	5424	2	-0.16466	0.45136	0.50384	0.946287	9130	1	-0.16466
FAM184B	4	0.21317	0.35744	1.0	5425	2	-0.17404	0.50055	0.53595	0.952439	9650	1	-0.17404
NOTCH1	4	0.21322	0.35752	1.0	5426	2	-0.075692	0.83256	0.81282	0.984303	14111	0	-0.075692
ASXL1	2	0.21326	0.35752	1.0	5427	1	-0.18115	0.89053	0.86806	0.986866	15066	0	-0.18115
ELOVL2	4	0.21337	0.35752	1.0	5428	2	-0.090168	0.76241	0.74108	0.97748	12978	1	-0.090168
RNASE4	2	0.21339	0.35752	1.0	5429	1	-0.16999	0.69391	0.6808	0.971441	12000	0	-0.16999
POLA1	4	0.21358	0.35752	1.0	5430	1	-0.0058383	0.83659	0.81705	0.984303	14178	0	-0.0058383
MYOF	3	0.21366	0.35755	1.0	5431	1	0.13409	0.086879	0.14163	0.803342	3024	2	0.13409
KDM3A	4	0.21369	0.35755	1.0	5432	2	-0.20298	0.98323	0.97863	0.998534	16792	0	-0.20298
SENP7	5	0.21373	0.35755	1.0	5433	1	0.045098	0.72825	0.71172	0.974802	12475	1	0.045098
USP34	4	0.21379	0.35769	1.0	5434	2	-0.076382	0.65512	0.65038	0.970143	11451	1	-0.076382
SLCO2A1	5	0.21386	0.35769	1.0	5435	2	-0.0044729	0.064706	0.1134	0.797829	2387	2	-0.0044729
FAM46A	3	0.21389	0.35769	1.0	5436	1	0.25005	0.12113	0.19342	0.839266	3934	2	0.25005
OR4X1	2	0.21392	0.35769	1.0	5437	1	-0.15738	0.84745	0.82538	0.984303	14353	0	-0.15738
GAS8	3	0.21401	0.3577	1.0	5438	1	0.39968	0.055977	0.10127	0.797829	2164	2	0.39968
NPVF	2	0.21409	0.3577	1.0	5439	1	-0.034428	0.50179	0.53782	0.953396	9666	1	-0.034428
PLCG2	3	0.21413	0.35818	1.0	5440	1	-0.13108	0.51396	0.5446	0.953879	9792	1	-0.13108
IKZF1	4	0.21415	0.35818	1.0	5441	2	-0.13437	0.68313	0.67163	0.970143	11837	1	-0.13437
AFF1	6	0.21417	0.35818	1.0	5443	2	0.10297	0.18651	0.26459	0.879075	5139	3	0.10297
TM9SF3	4	0.21417	0.35818	1.0	5442	2	-0.19345	0.87086	0.84824	0.984931	14740	0	-0.19345
DDB2	2	0.21434	0.35819	1.0	5444	1	0.19359	0.10495	0.16749	0.824617	3487	1	0.19359
TXNRD2	4	0.21447	0.35821	1.0	5446	2	-0.11866	0.048322	0.092887	0.797829	1964	1	-0.11866
C20orf152	4	0.21447	0.35821	1.0	5445	1	-0.057613	0.73003	0.71361	0.974802	12494	1	-0.057613
P2RY13	5	0.21457	0.3585	1.0	5447	2	-0.16135	0.26206	0.34666	0.91976	6457	2	-0.16135
ARMCX1	2	0.21461	0.3585	1.0	5448	1	-0.083844	0.64	0.63547	0.968392	11249	0	-0.083844
NAT16	4	0.21478	0.3585	1.0	5449	1	0.17946	0.32405	0.40055	0.924042	7416	2	0.17946
FAM163A	6	0.21481	0.3585	1.0	5450	3	-0.1074	0.070719	0.12069	0.800993	2556	2	-0.1074
XKR6	2	0.21486	0.3585	1.0	5451	1	-0.088521	0.6768	0.66861	0.970143	11758	0	-0.088521
ZNF26	2	0.215	0.3585	1.0	5452	1	-0.25036	0.76957	0.74738	0.97748	13092	0	-0.25036
C10orf88	4	0.2151	0.35886	1.0	5453	2	-0.13459	0.60944	0.61271	0.964735	10867	1	-0.13459
C11orf67	3	0.21513	0.35886	1.0	5454	1	0.068172	0.66383	0.65872	0.970143	11568	1	0.068172
HSPB2	4	0.21514	0.35886	1.0	5455	1	0.12077	0.10695	0.17186	0.831435	3540	2	0.12077
PLSCR3	4	0.21515	0.35886	1.0	5456	2	-0.0065463	0.14665	0.22222	0.857434	4435	2	-0.0065463
CYP2F1	4	0.2152	0.35886	1.0	5457	2	0.12483	0.006495	0.01018	0.354457	497	2	0.12483
IL36RN	5	0.21521	0.35886	1.0	5458	2	0.065087	0.38637	0.45284	0.934968	8284	2	0.065087
AP3B1	4	0.21523	0.35886	1.0	5459	2	-0.095796	0.86056	0.8371	0.984609	14564	0	-0.095796
ZNF671	3	0.21525	0.35886	1.0	5461	1	0.099034	0.66964	0.6621	0.970143	11660	1	0.099034
NPC1L1	4	0.21525	0.35886	1.0	5460	1	-0.026215	0.35963	0.43006	0.930863	7914	1	-0.026215
C20orf196	4	0.2153	0.35886	1.0	5462	2	-0.10149	0.9179	0.89891	0.990189	15541	0	-0.10149
SPANXN4	4	0.21535	0.35892	1.0	5464	2	-0.11858	0.33267	0.40728	0.925611	7548	1	-0.11858
GNL3L	4	0.21535	0.35892	1.0	5463	1	-0.081356	0.58977	0.60028	0.964735	10635	1	-0.081356
ITSN1	4	0.2154	0.359	1.0	5465	1	-0.0152	0.76764	0.74631	0.97748	13059	1	-0.0152
KLHL25	2	0.21555	0.359	1.0	5466	1	0.17009	0.061255	0.10841	0.797829	2305	1	0.17009
ZNF7	3	0.21557	0.359	1.0	5467	1	0.19394	0.03788	0.073879	0.761999	1661	2	0.19394
ZFYVE1	7	0.21558	0.359	1.0	5468	1	-0.021324	0.71006	0.69371	0.972173	12219	2	-0.021324
SLC7A11	5	0.21572	0.359	1.0	5469	1	0.31177	0.064677	0.11333	0.797829	2385	3	0.31177
LYG1	6	0.21582	0.359	1.0	5470	3	-0.058099	0.52732	0.5587	0.961946	9936	2	-0.058099
MST1R	5	0.21583	0.35915	1.0	5471	2	-0.0011907	0.92395	0.90619	0.990189	15672	0	-0.0011907
RABGAP1L	8	0.21588	0.35915	1.0	5472	3	-0.12257	0.75192	0.7316	0.97748	12817	1	-0.12257
FUT8	8	0.21601	0.36008	1.0	5473	3	0.029273	0.10717	0.17211	0.831435	3545	2	0.029273
ATXN7L1	8	0.21608	0.36008	1.0	5474	3	0.0078324	0.40942	0.47726	0.944115	8596	3	0.0078324
RWDD1	5	0.21611	0.36008	1.0	5475	2	-0.10675	0.89414	0.87091	0.987397	15125	0	-0.10675
KIAA1614	4	0.21613	0.36045	1.0	5476	2	-0.06902	0.16664	0.2401	0.857434	4800	1	-0.06902
FAM75A6	3	0.21617	0.36045	1.0	5477	1	-0.050481	0.1661	0.2399	0.857434	4792	1	-0.050481
GPR17	6	0.2162	0.36046	1.0	5478	3	-0.024681	0.13867	0.21287	0.851893	4290	2	-0.024681
NGLY1	3	0.2164	0.36052	1.0	5479	1	0.10928	0.12864	0.20071	0.839631	4105	2	0.10928
DPYSL3	3	0.2166	0.36053	1.0	5480	1	0.086616	0.55109	0.57499	0.964735	10200	1	0.086616
RFX2	3	0.21676	0.36053	1.0	5481	1	0.029297	0.45686	0.50786	0.947134	9193	1	0.029297
SMC3	3	0.21708	0.36053	1.0	5482	1	0.18185	0.19963	0.27818	0.888692	5368	2	0.18185
MAP3K13	4	0.21732	0.36056	1.0	5483	2	-0.027883	0.3615	0.43166	0.930863	7938	2	-0.027883
TSPAN16	4	0.21742	0.36056	1.0	5484	2	-0.092161	0.26943	0.35372	0.91976	6585	1	-0.092161
PCDHA1	2	0.21762	0.36056	1.0	5485	1	-0.046897	0.84435	0.82375	0.984303	14304	0	-0.046897
LCNL1	4	0.21764	0.36056	1.0	5486	2	-0.10746	0.13522	0.20891	0.8493	4223	1	-0.10746
YRDC	5	0.21771	0.36063	1.0	5487	2	0.085977	0.44818	0.50169	0.945868	9100	1	0.085977
FAM155B	3	0.21772	0.36063	1.0	5488	1	0.08373	0.28886	0.36997	0.920692	6891	1	0.08373
NIPAL2	2	0.21779	0.36063	1.0	5489	1	-0.09908	0.72078	0.7041	0.974533	12370	0	-0.09908
CEACAM1	4	0.21782	0.36063	1.0	5490	2	0.019659	0.22344	0.30779	0.908953	5803	2	0.019659
SLC7A8	10	0.21787	0.36063	1.0	5491	4	-0.066	0.067977	0.11609	0.800118	2486	2	-0.066
PRKX	4	0.21816	0.36071	1.0	5492	1	0.13951	0.12563	0.19928	0.839266	4037	2	0.13951
TCERG1	3	0.21839	0.36098	1.0	5493	1	-0.04468	0.7869	0.76188	0.97748	13367	0	-0.04468
TNFRSF8	9	0.21844	0.36098	1.0	5494	3	-0.06274	0.2498	0.33524	0.91976	6246	4	-0.06274
SH3TC1	4	0.21847	0.36098	1.0	5495	2	0.017357	0.2058	0.28542	0.89442	5477	2	0.017357
PFN4	6	0.21854	0.36099	1.0	5496	2	-0.04871	0.64113	0.63652	0.968392	11260	1	-0.04871
CTSF	4	0.21857	0.36099	1.0	5497	1	0.049777	0.1374	0.21231	0.851893	4270	2	0.049777
ATP6V1C2	5	0.21863	0.36099	1.0	5499	2	-0.060579	0.14672	0.22222	0.857434	4436	2	-0.060579
NGDN	3	0.21863	0.36099	1.0	5498	1	-0.10445	0.57011	0.58914	0.964735	10411	1	-0.10445
GPAM	3	0.21867	0.36099	1.0	5500	1	0.046203	0.73555	0.71639	0.974802	12581	0	0.046203
MAP1LC3C	4	0.21873	0.36099	1.0	5501	1	-0.07191	0.68783	0.67551	0.970143	11910	1	-0.07191
